epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
50,0.9892555174660574,0.0037902142805432046,0.9173067463306327,0.02825973007181528,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
51,0.9892636142878524,0.0037620651126967827,0.9181844779890954,0.027861686407664756,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
52,0.989308146841025,0.0037086196038932555,0.918052657483612,0.026941644910982006,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
53,0.989698818470435,0.0035464645492392934,0.9178404586211265,0.02668887640607058,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
54,0.9899660135896708,0.003467459657882518,0.9190107674990767,0.025940033927512016,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
55,0.9901502162863522,0.0034327923677062015,0.9183484498373796,0.026928285731111976,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
56,0.9866706070960511,0.004799619325519243,0.9167087313545372,0.0287649945704213,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
57,0.9847516603425748,0.005358956777092853,0.915888872113116,0.02733509071002811,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
58,0.9858366344853081,0.00462081022005795,0.9153326538826616,0.026848219439862677,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
59,0.9892312269895723,0.0038318718213097573,0.9181073147663734,0.026905943297357782,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
60,0.989856706506538,0.0036007958355273877,0.9169305756198629,0.027750999562928126,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
61,0.9900429334189236,0.003515728940895858,0.9193837230755664,0.02661199610772579,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
62,0.9901603373230068,0.0034707909511082925,0.9171781409594293,0.026855157032930625,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
63,0.9901664099188423,0.003413087538485227,0.9178115224126058,0.026755722733312202,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
