epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
67,0.9987915493248926,0.0004204420501136457,0.9259940391000344,0.027942498576015405,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
68,0.9989919456865194,0.0003530422616997286,0.9264538033020863,0.027513427831972484,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
69,0.9988887112086329,0.0003770870821202719,0.9259233061458726,0.026045477174548325,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
70,0.9991174464132423,0.00029739578276018636,0.9303859125266281,0.026613070021565252,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
71,0.9991214948352398,0.0003040300716792721,0.9257593342975884,0.02854895301659325,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
72,0.999194366231395,0.0002775129882207066,0.9258975850716319,0.02662330306365044,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
73,0.9991882936039488,0.0002810664958847423,0.9252513430813352,0.027083183422102662,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
74,0.999078986520816,0.00031496163440036703,0.925669310537746,0.028920589083755808,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
75,0.996840215304747,0.0011806716224953872,0.9199945985333992,0.03058559100046624,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
76,0.9944435560431641,0.002123263923067444,0.9240199466520633,0.027893406007718318,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
77,0.9990304055900457,0.00035388294084645714,0.9257529040290282,0.027922760309212598,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
78,0.9990587444552284,0.0003280825673119955,0.9237080786268953,0.02847045918667459,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
79,0.998886686992084,0.0003845296879906421,0.9257689797004286,0.027443555331047306,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
80,0.9991012527807522,0.00030503632346764943,0.9249684112646879,0.029106913140401543,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
81,0.9990425508227383,0.0003197634717679963,0.9246565432395198,0.02884814073807781,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
82,0.9991154222188935,0.00029807303690845946,0.9247722880736028,0.027956642214937672,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
83,0.99920246305319,0.0002672706580642434,0.9286979670295844,0.027072108189052636,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
84,0.9991680515605612,0.0002896466578561058,0.9265663330018893,0.027185105221873337,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
85,0.9992854554765891,0.000251615776382834,0.9249169691162066,0.028979859545869978,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
86,0.9991700757660099,0.0002830633334406251,0.9257368283576277,0.02719427230258558,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
87,0.9992267535185752,0.00025973240574572753,0.9343984001081719,0.02565396805886467,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
88,0.9993846415213782,0.00021411490277070019,0.9258525731917108,0.02677547597693539,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
89,0.9991093496025473,0.00030874167582828837,0.9273379652291092,0.028613185355871477,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
90,0.9989919456865194,0.00033752136595070666,0.9251870403957335,0.027353232948219095,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
91,0.9991923420148463,0.0002660741548566657,0.9310675209940057,0.026635679842726783,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
92,0.9992895038652866,0.0002344569712805971,0.9244379141084742,0.029347993347512005,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
93,0.999178172587805,0.00028219202206901243,0.9314790581818564,0.02653715143015518,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
94,0.9993482058455005,0.0002234109775165993,0.9259329515487128,0.028474673033038862,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
95,0.9993299879964617,0.00021886689172668396,0.9266467113588913,0.02893256031729294,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
96,0.9991801967932538,0.00028354638457789305,0.9264120065564453,0.027994755862288615,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
97,0.999269261832999,0.00024603674229280875,0.926248034708161,0.028706191680769166,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
98,0.9994048835980657,0.0001981291675613293,0.9271161209637835,0.027266338589673124,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
99,0.9991984146311925,0.000279330558152227,0.9246115313595986,0.02899976930276201,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
0,0.9517874745984797,0.017931931199305542,0.909014914966915,0.033591232868959923,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
1,0.9796122026962382,0.00785783579594764,0.9077706580005228,0.03574356919400817,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
2,0.9806081117778708,0.007431423162969643,0.9093107073206826,0.03536310950599469,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
3,0.9811080905237136,0.007224038512387415,0.9078413909546846,0.03592536070977689,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
4,0.9827679389916937,0.006523111581591627,0.9161139314573388,0.03293308767643767,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
5,0.9874094421300916,0.004445398815760412,0.9192068906347788,0.0317336019768302,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
6,0.9814582781090593,0.007187677948552695,0.9078928331031659,0.03617368837445093,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
7,0.9717967454886327,0.01085261499928666,0.737944050233258,0.10478218532004703,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
8,0.8583541994947897,0.05561408811223557,0.9154001716471603,0.032461705626826175,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
9,0.9890146370185,0.004260488075682839,0.9186153059272435,0.03167839954905187,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
10,0.9916643219833773,0.003209200451841145,0.9192647630518203,0.031206266280485232,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
11,0.9920023642822196,0.003004542734091503,0.919213320903339,0.030889898342500725,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
12,0.992170373313111,0.0028782392613133315,0.9192422571118597,0.03028649703119176,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
13,0.9927573929043502,0.0027122732613842435,0.9193001295289012,0.031284879599177653,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
14,0.9931642581884502,0.0026047793864047075,0.9193419262745423,0.03169204140421282,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
15,0.9932492748386534,0.0025691543002854863,0.9193612170802228,0.031087269814867095,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
16,0.993293807347426,0.002546575160473862,0.9193226354688617,0.03148555501672547,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
17,0.9933201219969044,0.0025539547494397193,0.9191458030834572,0.02981009804335788,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
18,0.9931784276376915,0.002566968509617903,0.9194415954372248,0.030179896703183915,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
19,0.9933100010021161,0.002521846456782558,0.9166444286135524,0.031990866369825365,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
20,0.9932492748275534,0.0025321822491543734,0.919525188928507,0.031129688647839496,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
21,0.9972855404821179,0.0009890112826476945,0.9230618366365986,0.02943574434504338,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
22,0.9979069715659861,0.0007233135245942446,0.9248623118334451,0.028646098981217817,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
23,0.9979879397728363,0.0007080793544000025,0.9246533281052397,0.028865513490377286,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
24,0.9983259820938786,0.0005995772106124057,0.9247337064622418,0.029075212751416144,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
25,0.998289546373601,0.0006217076232202028,0.9246951248508808,0.028915534026483107,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
26,0.9983320546991249,0.0006027173606301293,0.9246179616281588,0.029626182058148327,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
27,0.9983786114355463,0.0005923143206689606,0.9247369215965219,0.02920842814833998,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
28,0.9983280062882274,0.00060750785693063,0.924817299953524,0.029810353274519464,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
29,0.9983340789156736,0.0006008684471750143,0.9247594275364824,0.02961494839253965,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
30,0.9984595796534965,0.0005613492701296196,0.9246404675681194,0.02932692862349663,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
31,0.9984514828317015,0.0005718831441204027,0.9247176307908413,0.029062347330127615,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
32,0.9983199094553323,0.0006107727908772521,0.9231229241879201,0.029520648777686755,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
33,0.9979656735018,0.0007183635212188637,0.9245986708224783,0.02931189159235903,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
34,0.9983705145915512,0.0005917810415280611,0.9220169179955715,0.029603571425949392,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
35,0.9984595796534965,0.0005612939481746765,0.9247047702537211,0.02876582568001644,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
36,0.9985142331895129,0.0005357342064240124,0.9221487385010549,0.029625626600280293,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
37,0.9985769835473244,0.0005349433149868103,0.9230746971737188,0.029431707754825554,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
38,0.9985122089951641,0.0005403583855339526,0.9246854794480406,0.029121201403363092,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
39,0.9985668625422806,0.0005106385584721523,0.9248333756249244,0.02952789008151016,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
40,0.9985425720768956,0.0005329430557013773,0.9248462361620448,0.029357059496603125,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
41,0.9985203058169592,0.0005384422831144626,0.925090586367331,0.028703597642715947,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
42,0.9986518791600284,0.0004865576893777282,0.9249169691162066,0.029028558255102557,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
43,0.9981620214525293,0.0006575299380632597,0.9246404675681194,0.029708405201345028,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
44,0.9984433859988064,0.0005476267752687047,0.9248655269677252,0.02927289269621012,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
45,0.9985000637624717,0.0005215622502689144,0.9249105388476464,0.028755129534374615,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
46,0.9986842664583084,0.00047593027938114485,0.924855881564885,0.027423796420514207,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
47,0.998522330011308,0.0005097674371779779,0.9253574425125779,0.027548603507818334,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
48,0.9983462241483662,0.0005828437972862925,0.92582363698319,0.028528396877364345,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
49,0.9987085569236935,0.0004496811766945088,0.9260326207113955,0.028210236371039588,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
50,0.9987652346762587,0.00039930336475722306,0.9263766400793644,0.02681395097961986,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
51,0.9987753557035025,0.0003842141365907946,0.9265116757191278,0.027949416980665002,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
52,0.998696411679901,0.000416057125570242,0.9264698789734868,0.028018456045336235,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
53,0.9988542997160039,0.0003716922279464761,0.92543782086958,0.02901366588040139,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
54,0.9989028806467741,0.00036664989283964974,0.9258686488631112,0.028062443621468272,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
55,0.9988947838138791,0.00037441818730215675,0.9256564500006257,0.028084048433216924,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
56,0.9988259608610768,0.0003972836373349257,0.9256596651349057,0.028063993274454944,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
57,0.9988158398124776,0.0004019512469580628,0.9263895006164846,0.027920355637602458,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
58,0.9988583481269014,0.0003943591008284981,0.936141002887977,0.02466084833748792,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
59,0.9988603723323503,0.00037955023090118867,0.9253670879154182,0.02857034999593889,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
60,0.9991154222188935,0.0002876661337316727,0.9270871847552627,0.026203730395717054,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
61,0.9990324297954946,0.00032198933828478653,0.9252995700955364,0.028198953678272562,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
62,0.9989980182806657,0.0003425463357062989,0.9251838252614535,0.028550181825108815,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
63,0.9989555099773418,0.00035699093083730324,0.9276466181199972,0.02570194727690027,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
