epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
80,0.99501235779562,0.0017035369209229174,0.9224316703730853,0.028955984442096253,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
81,0.994959728410397,0.001723919544480989,0.923039330752021,0.028866321226190747,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
82,0.9950245029950127,0.0016934874202083271,0.9229171556493778,0.02856332367191678,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
83,0.9951581005546305,0.0016652153135691317,0.9220876510051164,0.028921931045068038,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
84,0.9951904878537552,0.0016626362245037952,0.9233126171658281,0.028016704481446386,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
85,0.9951601247711793,0.001655315517279517,0.9223866584931641,0.02833375016387802,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
86,0.9948463729052667,0.0017314911128460278,0.9228785740380169,0.027890572614485593,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
87,0.9951439311284338,0.0016660301753408705,0.9232740355544671,0.02814550387125565,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
88,0.994951631588602,0.0017051070869149177,0.9217982889199089,0.028726473436300193,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
89,0.9951884636585618,0.0016475006538704384,0.9211552620638923,0.027822504684370516,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
90,0.9948362519104783,0.0017475914854659946,0.9228785740380169,0.02850655891062651,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
91,0.9949921156975772,0.0016999411444223883,0.9224895427901268,0.02825535814643986,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
92,0.9951074954517116,0.0016438328264525184,0.922692096249772,0.028383204958701065,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
93,0.9950002125629275,0.0016992570224800996,0.9241453369443696,0.028165290754474794,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
94,0.9948443486998179,0.001714460185667233,0.922843207560936,0.028543852322527076,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
95,0.9951398826953364,0.001650894230608309,0.9226760205783716,0.02817635598761378,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
96,0.9952269235407328,0.00163194469517302,0.9241742731528904,0.028073135199791786,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
97,0.9952026330753477,0.0016381345624364241,0.9233029717629878,0.027679040079191038,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
98,0.9947552836600726,0.001736732546533357,0.9239427834847244,0.02807564255164772,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
99,0.9952269235620882,0.0016204973272274652,0.923039330752021,0.02821785211450361,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
0,0.9514231176168589,0.020710844929375992,0.8761305215912343,0.04744073530565914,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
1,0.9729566152020831,0.01039983205023434,0.875037375936006,0.04474256985138563,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
2,0.9760779399938098,0.00848784923235413,0.8762462664253172,0.035104521014770844,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
3,0.9848528706039126,0.005656547968214024,0.9153680203597425,0.028445118081017698,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
4,0.9860673939167217,0.005028033901646699,0.915155821497257,0.028262534217108046,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
5,0.986949947448824,0.004734466873005625,0.9226406541012907,0.026907844970847826,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
6,0.9875389912788121,0.004513816472087468,0.915966035335838,0.028631014238388198,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
7,0.9879397839243659,0.004396175603617314,0.924003871036046,0.027694131828956442,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
8,0.9882454389795834,0.004288576067799956,0.9237209392193987,0.026446402731702606,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
9,0.9885409729648464,0.004182824459394266,0.9167987551143795,0.028321832997840073,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
10,0.9887555387313146,0.004113530047029794,0.9263316282548262,0.024933364950431337,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
11,0.9889883223476661,0.0040120106653386825,0.9260872780495399,0.026188856159734993,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
12,0.9891360893343254,0.0039004536510320346,0.9274119133729342,0.026053695361940906,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
